# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.05 kappa_step=0.01 initial_relax_steps=20000 relax_steps=2000 measure_steps=5000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=64 phi=0.0061359233 B=0.0061359233 seed=1234
# defects: mode=lattice count=49 radius=3 spacing=40 alpha_default=1 alpha_defect=-0.2
step,time,kappa,vortices,antivortices,net,energy,energy_density,pinned_v,pinned_av,pinned_net,mean_vx,mean_vy,mean_speed
# sweep_kappa=0 begin_step=0 (index=1/6)
20100,201.0000,0.000000e0,68,4,64,-3.065605e4,-4.677742e-1,18,1,17,0.000000e0,0.000000e0,0.000000e0
20200,202.0000,0.000000e0,68,4,64,-3.065740e4,-4.677947e-1,18,1,17,1.470588e-2,0.000000e0,3.550314e-2
20300,203.0000,0.000000e0,68,4,64,-3.065874e4,-4.678152e-1,18,1,17,1.470588e-2,0.000000e0,1.470588e-2
20400,204.0000,0.000000e0,68,4,64,-3.066009e4,-4.678358e-1,18,1,17,0.000000e0,-1.470588e-2,1.470588e-2
20500,205.0000,0.000000e0,68,4,64,-3.066145e4,-4.678566e-1,18,1,17,0.000000e0,-1.470588e-2,4.411765e-2
20600,206.0000,0.000000e0,68,4,64,-3.066285e4,-4.678780e-1,18,1,17,0.000000e0,-2.941176e-2,5.882353e-2
20700,207.0000,0.000000e0,68,4,64,-3.066430e4,-4.679001e-1,18,1,17,0.000000e0,-1.470588e-2,1.470588e-2
20800,208.0000,0.000000e0,68,4,64,-3.066581e4,-4.679231e-1,18,1,17,0.000000e0,1.470588e-2,1.470588e-2
20900,209.0000,0.000000e0,68,4,64,-3.066740e4,-4.679473e-1,18,1,17,0.000000e0,1.470588e-2,4.411765e-2
21000,210.0000,0.000000e0,68,4,64,-3.066906e4,-4.679727e-1,19,1,18,-1.470588e-2,1.470588e-2,5.882353e-2
21100,211.0000,0.000000e0,68,4,64,-3.067077e4,-4.679989e-1,19,1,18,2.941176e-2,0.000000e0,2.941176e-2
21200,212.0000,0.000000e0,68,4,64,-3.067251e4,-4.680253e-1,19,1,18,-4.411765e-2,0.000000e0,4.411765e-2
21300,213.0000,0.000000e0,68,4,64,-3.067424e4,-4.680518e-1,19,1,18,0.000000e0,1.470588e-2,1.470588e-2
21400,214.0000,0.000000e0,68,4,64,-3.067601e4,-4.680788e-1,19,1,18,1.470588e-2,0.000000e0,1.470588e-2
21500,215.0000,0.000000e0,68,4,64,-3.067788e4,-4.681074e-1,19,1,18,2.941176e-2,0.000000e0,2.941176e-2
21600,216.0000,0.000000e0,68,4,64,-3.067999e4,-4.681395e-1,19,1,18,0.000000e0,-1.470588e-2,4.411765e-2
21700,217.0000,0.000000e0,68,4,64,-3.068260e4,-4.681793e-1,19,1,18,0.000000e0,2.941176e-2,5.020902e-2
21800,218.0000,0.000000e0,67,3,64,-3.068611e4,-4.682329e-1,19,1,18,-2.985075e-2,1.492537e-2,4.477612e-2
21900,219.0000,0.000000e0,67,3,64,-3.069049e4,-4.682997e-1,19,1,18,1.492537e-2,-1.492537e-2,2.985075e-2
22000,220.0000,0.000000e0,67,3,64,-3.069434e4,-4.683585e-1,19,1,18,1.492537e-2,1.492537e-2,5.970149e-2
22100,221.0000,0.000000e0,67,3,64,-3.069721e4,-4.684022e-1,19,1,18,0.000000e0,1.492537e-2,4.477612e-2
