# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.05 kappa_step=0.01 relax_steps=500 measure_steps=1000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=209 phi=0.020037625 B=0.020037625 seed=1234
# defects: mode=random count=100 radius=3 spacing=32 alpha_default=1 alpha_defect=-0.2
step,time,kappa,vortices,antivortices,net,energy,energy_density,pinned_v,pinned_av,pinned_net,mean_vx,mean_vy,mean_speed
# sweep_kappa=0 begin_step=0 (index=1/6)
600,6.0000,0.000000e0,337,128,209,-2.094153e4,-3.195424e-1,23,9,14,0.000000e0,0.000000e0,0.000000e0
700,7.0000,0.000000e0,311,102,209,-2.324804e4,-3.547369e-1,24,9,15,-6.430868e-3,-6.430868e-3,2.962770e-1
800,8.0000,0.000000e0,300,91,209,-2.418405e4,-3.690194e-1,24,9,15,3.333333e-3,-1.000000e-2,2.651878e-1
900,9.0000,0.000000e0,291,82,209,-2.473397e4,-3.774105e-1,23,8,15,6.872852e-3,1.374570e-2,2.620022e-1
1000,10.0000,0.000000e0,283,74,209,-2.513132e4,-3.834736e-1,23,8,15,-3.533569e-3,3.533569e-3,2.187261e-1
1100,11.0000,0.000000e0,274,65,209,-2.544732e4,-3.882953e-1,22,7,15,-2.189781e-2,1.459854e-2,1.657453e-1
1200,12.0000,0.000000e0,267,58,209,-2.571186e4,-3.923318e-1,22,7,15,-1.498127e-2,-2.996255e-2,2.287306e-1
1300,13.0000,0.000000e0,260,51,209,-2.594174e4,-3.958396e-1,22,7,15,-3.076923e-2,1.538462e-2,1.339555e-1
1400,14.0000,0.000000e0,255,46,209,-2.614070e4,-3.988754e-1,22,5,17,1.568627e-2,3.921569e-3,1.414552e-1
1500,15.0000,0.000000e0,252,43,209,-2.630829e4,-4.014327e-1,23,5,18,-3.174603e-2,-2.380952e-2,1.755660e-1
# sweep_kappa=0.01 begin_step=1500 (index=2/6)
2100,21.0000,1.000000e-2,235,26,209,-2.697310e4,-4.115769e-1,27,3,24,0.000000e0,0.000000e0,0.000000e0
2200,22.0000,1.000000e-2,232,23,209,-2.705952e4,-4.128955e-1,29,3,26,-3.017241e-2,-8.620690e-3,1.655785e-1
2300,23.0000,1.000000e-2,229,20,209,-2.714638e4,-4.142208e-1,29,3,26,-2.183406e-2,-2.620087e-2,9.276262e-2
2400,24.0000,1.000000e-2,225,16,209,-2.723147e4,-4.155192e-1,29,3,26,-4.888889e-2,-4.444444e-3,1.521895e-1
2500,25.0000,1.000000e-2,222,13,209,-2.730811e4,-4.166888e-1,28,2,26,-9.009009e-3,-2.252252e-2,1.343623e-1
2600,26.0000,1.000000e-2,222,13,209,-2.737308e4,-4.176801e-1,28,2,26,4.504505e-3,-9.009009e-3,6.756757e-2
2700,27.0000,1.000000e-2,222,13,209,-2.742791e4,-4.185167e-1,28,2,26,-1.351351e-2,4.504505e-3,7.207207e-2
2800,28.0000,1.000000e-2,221,12,209,-2.747668e4,-4.192609e-1,29,2,27,-3.167421e-2,-3.619910e-2,1.493213e-1
2900,29.0000,1.000000e-2,220,11,209,-2.752278e4,-4.199643e-1,29,2,27,-3.181818e-2,-9.090909e-3,7.727273e-2
3000,30.0000,1.000000e-2,220,11,209,-2.756652e4,-4.206318e-1,31,2,29,-9.090909e-3,-1.818182e-2,1.064282e-1
# sweep_kappa=0.02 begin_step=3000 (index=3/6)
3600,36.0000,2.000000e-2,216,7,209,-2.775649e4,-4.235305e-1,31,2,29,0.000000e0,0.000000e0,0.000000e0
3700,37.0000,2.000000e-2,216,7,209,-2.778341e4,-4.239412e-1,31,2,29,-2.314815e-2,0.000000e0,3.895469e-2
3800,38.0000,2.000000e-2,215,6,209,-2.780841e4,-4.243227e-1,31,2,29,-3.255814e-2,-4.651163e-3,5.308937e-2
3900,39.0000,2.000000e-2,215,6,209,-2.783262e4,-4.246921e-1,32,2,30,-2.790698e-2,-1.860465e-2,9.029867e-2
4000,40.0000,2.000000e-2,215,6,209,-2.785605e4,-4.250496e-1,32,2,30,-9.302326e-3,-3.720930e-2,9.302326e-2
4100,41.0000,2.000000e-2,214,5,209,-2.787901e4,-4.253999e-1,32,2,30,-9.345794e-3,-4.672897e-3,4.205607e-2
4200,42.0000,2.000000e-2,214,5,209,-2.790097e4,-4.257351e-1,33,2,31,-9.345794e-3,-9.345794e-3,1.000664e-1
4300,43.0000,2.000000e-2,214,5,209,-2.792096e4,-4.260401e-1,33,2,31,-2.803738e-2,4.672897e-3,7.670193e-2
4400,44.0000,2.000000e-2,214,5,209,-2.793969e4,-4.263258e-1,33,2,31,-2.803738e-2,-1.401869e-2,6.735614e-2
4500,45.0000,2.000000e-2,213,4,209,-2.795803e4,-4.266057e-1,33,2,31,-2.347418e-2,0.000000e0,6.103286e-2
# sweep_kappa=0.03 begin_step=4500 (index=4/6)
5100,51.0000,3.000000e-2,212,3,209,-2.803475e4,-4.277764e-1,36,1,35,0.000000e0,0.000000e0,0.000000e0
5200,52.0000,3.000000e-2,212,3,209,-2.804804e4,-4.279792e-1,36,1,35,-4.245283e-2,-3.301887e-2,8.881334e-2
5300,53.0000,3.000000e-2,212,3,209,-2.806081e4,-4.281739e-1,37,1,36,-1.415094e-2,-1.886792e-2,5.188679e-2
5400,54.0000,3.000000e-2,212,3,209,-2.807331e4,-4.283648e-1,37,1,36,-4.716981e-2,0.000000e0,7.547170e-2
