# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.05 kappa_step=0.005 initial_relax_steps=10000 relax_steps=2000 measure_steps=3000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=32 phi=0.0030679617 B=0.0030679617 seed=42
# defects: mode=random count=64 radius=3 spacing=32 alpha_default=1 alpha_defect=-0.5
step,time,kappa,vortices,antivortices,net,energy,energy_density,pinned_v,pinned_av,pinned_net,mean_vx,mean_vy,mean_speed
# sweep_kappa=0 begin_step=0 (index=1/11)
10100,101.0000,0.000000e0,48,16,32,-3.018347e4,-4.605632e-1,4,5,-1,0.000000e0,0.000000e0,0.000000e0
10200,102.0000,0.000000e0,48,16,32,-3.019165e4,-4.606880e-1,4,5,-1,2.083333e-2,0.000000e0,2.083333e-2
10300,103.0000,0.000000e0,47,15,32,-3.020030e4,-4.608200e-1,4,5,-1,4.255319e-2,0.000000e0,4.255319e-2
10400,104.0000,0.000000e0,47,15,32,-3.020863e4,-4.609471e-1,4,5,-1,0.000000e0,0.000000e0,8.510638e-2
10500,105.0000,0.000000e0,47,15,32,-3.021528e4,-4.610485e-1,4,5,-1,2.127660e-2,2.127660e-2,4.255319e-2
10600,106.0000,0.000000e0,47,15,32,-3.022078e4,-4.611324e-1,4,5,-1,8.510638e-2,-2.127660e-2,1.063830e-1
10700,107.0000,0.000000e0,47,15,32,-3.022568e4,-4.612073e-1,4,5,-1,-2.127660e-2,0.000000e0,2.127660e-2
10800,108.0000,0.000000e0,47,15,32,-3.023025e4,-4.612770e-1,4,5,-1,2.127660e-2,-2.127660e-2,8.510638e-2
10900,109.0000,0.000000e0,47,15,32,-3.023462e4,-4.613438e-1,4,5,-1,0.000000e0,0.000000e0,0.000000e0
11000,110.0000,0.000000e0,47,15,32,-3.023894e4,-4.614095e-1,4,5,-1,0.000000e0,0.000000e0,4.255319e-2
11100,111.0000,0.000000e0,47,15,32,-3.024334e4,-4.614767e-1,4,5,-1,4.255319e-2,0.000000e0,4.255319e-2
11200,112.0000,0.000000e0,47,15,32,-3.024807e4,-4.615489e-1,4,5,-1,2.127660e-2,4.255319e-2,6.382979e-2
11300,113.0000,0.000000e0,46,14,32,-3.025356e4,-4.616327e-1,4,5,-1,-2.173913e-2,4.347826e-2,6.521739e-2
