# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.05 kappa_step=0.01 relax_steps=500 measure_steps=1000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=209 phi=0.020037625 B=0.020037625 seed=1234
# defects: mode=random count=50 radius=3 spacing=32 alpha_default=1 alpha_defect=-0.5
step,time,kappa,vortices,antivortices,net,energy,energy_density,pinned_v,pinned_av,pinned_net,mean_vx,mean_vy,mean_speed
# sweep_kappa=0 begin_step=0 (index=1/6)
600,6.0000,0.000000e0,334,125,209,-2.168609e4,-3.309035e-1,16,8,8,0.000000e0,0.000000e0,0.000000e0
700,7.0000,0.000000e0,315,106,209,-2.400921e4,-3.663515e-1,16,7,9,-2.866242e-2,-2.133758e-1,5.382743e-1
800,8.0000,0.000000e0,305,96,209,-2.494654e4,-3.806540e-1,18,9,9,-6.557377e-3,2.295082e-2,2.548456e-1
900,9.0000,0.000000e0,295,86,209,-2.550496e4,-3.891748e-1,18,7,11,1.694915e-2,1.355932e-2,2.801927e-1
1000,10.0000,0.000000e0,284,75,209,-2.591581e4,-3.954439e-1,18,5,13,-1.408451e-2,0.000000e0,2.291235e-1
1100,11.0000,0.000000e0,273,64,209,-2.624960e4,-4.005371e-1,17,4,13,-1.465201e-2,-3.663004e-3,1.678697e-1
1200,12.0000,0.000000e0,266,57,209,-2.652930e4,-4.048049e-1,17,4,13,-2.255639e-2,-3.383459e-2,2.041869e-1
1300,13.0000,0.000000e0,258,49,209,-2.676475e4,-4.083977e-1,17,4,13,-5.426357e-2,3.875969e-3,1.466218e-1
1400,14.0000,0.000000e0,255,46,209,-2.696104e4,-4.113929e-1,18,4,14,1.176471e-2,-1.960784e-2,1.476739e-1
1500,15.0000,0.000000e0,252,43,209,-2.712415e4,-4.138816e-1,18,4,14,-2.380952e-2,-7.936508e-3,1.414955e-1
# sweep_kappa=0.01 begin_step=1500 (index=2/6)
2100,21.0000,1.000000e-2,236,27,209,-2.779206e4,-4.240731e-1,19,3,16,0.000000e0,0.000000e0,0.000000e0
2200,22.0000,1.000000e-2,234,25,209,-2.787620e4,-4.253570e-1,19,3,16,-2.564103e-2,-2.564103e-2,1.171548e-1
2300,23.0000,1.000000e-2,230,21,209,-2.796124e4,-4.266547e-1,20,3,17,-3.913043e-2,-1.739130e-2,1.445332e-1
2400,24.0000,1.000000e-2,226,17,209,-2.804549e4,-4.279402e-1,21,3,18,-4.424779e-2,8.849558e-3,1.124523e-1
2500,25.0000,1.000000e-2,224,15,209,-2.812114e4,-4.290945e-1,20,2,18,-2.232143e-2,-3.571429e-2,1.357777e-1
2600,26.0000,1.000000e-2,224,15,209,-2.818545e4,-4.300758e-1,21,2,19,-4.464286e-3,-1.785714e-2,9.375000e-2
2700,27.0000,1.000000e-2,223,14,209,-2.824028e4,-4.309124e-1,20,1,19,-1.345291e-2,8.968610e-3,9.417040e-2
2800,28.0000,1.000000e-2,222,13,209,-2.829058e4,-4.316800e-1,20,1,19,-2.702703e-2,-2.702703e-2,9.646042e-2
2900,29.0000,1.000000e-2,221,12,209,-2.833944e4,-4.324255e-1,20,1,19,-3.619910e-2,-9.049774e-3,1.085973e-1
3000,30.0000,1.000000e-2,220,11,209,-2.838663e4,-4.331455e-1,20,1,19,-4.545455e-3,-1.363636e-2,7.272727e-2
# sweep_kappa=0.02 begin_step=3000 (index=3/6)
3600,36.0000,2.000000e-2,214,5,209,-2.859912e4,-4.363879e-1,21,1,20,0.000000e0,0.000000e0,0.000000e0
3700,37.0000,2.000000e-2,213,4,209,-2.862892e4,-4.368426e-1,21,1,20,-4.225352e-2,-4.694836e-3,6.297753e-2
3800,38.0000,2.000000e-2,213,4,209,-2.865701e4,-4.372712e-1,21,1,20,-3.286385e-2,-1.408451e-2,9.114654e-2
3900,39.0000,2.000000e-2,213,4,209,-2.868290e4,-4.376664e-1,22,1,21,-1.877934e-2,-1.877934e-2,6.572770e-2
