# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.04 kappa_step=0.005 initial_relax_steps=20000 relax_steps=2000 measure_steps=5000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=64 phi=0.0061359233 B=0.0061359233 seed=1234
# defects: mode=lattice count=64 radius=3 spacing=32 alpha_default=1 alpha_defect=-0.5
kappa,samples,mean_speed,mean_vx,mean_vy,net_mean,pinned_net_mean,energy_density_mean
0.000000e0,50,2.540920e-2,5.689752e-3,-1.299452e-3,6.400000e1,2.506000e1,-4.630672e-1
5.000000e-3,50,1.711622e-2,3.187289e-4,-1.232101e-3,6.400000e1,2.864000e1,-4.645078e-1
1.000000e-2,50,1.147959e-2,-1.913265e-3,-3.188776e-3,6.400000e1,3.080000e1,-4.656258e-1
1.500000e-2,50,1.046825e-2,-4.783163e-3,-9.566327e-4,6.400000e1,3.180000e1,-4.659455e-1
2.000000e-2,50,8.422900e-3,-3.507653e-3,6.377551e-4,6.400000e1,3.398000e1,-4.662544e-1
2.500000e-2,50,1.033617e-2,-6.696429e-3,0.000000e0,6.400000e1,3.410000e1,-4.663201e-1
3.000000e-2,50,7.598350e-3,-5.102041e-3,3.188776e-4,6.400000e1,3.568000e1,-4.664790e-1
3.500000e-2,50,6.696429e-3,-4.464286e-3,3.188776e-4,6.400000e1,3.600000e1,-4.664784e-1
4.000000e-2,50,4.783163e-3,-3.507653e-3,0.000000e0,6.400000e1,3.600000e1,-4.663964e-1
