# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.05 kappa_step=0.01 initial_relax_steps=5000 relax_steps=500 measure_steps=1000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=64 phi=0.0061359233 B=0.0061359233 seed=1234
# defects: mode=random count=64 radius=3 spacing=32 alpha_default=1 alpha_defect=-0.5
step,time,kappa,vortices,antivortices,net,energy,energy_density,pinned_v,pinned_av,pinned_net,mean_vx,mean_vy,mean_speed
# sweep_kappa=0 begin_step=0 (index=1/6)
5100,51.0000,0.000000e0,96,32,64,-2.920255e4,-4.455955e-1,14,5,9,0.000000e0,0.000000e0,0.000000e0
5200,52.0000,0.000000e0,96,32,64,-2.922270e4,-4.459030e-1,14,5,9,-2.083333e-2,0.000000e0,5.639806e-2
5300,53.0000,0.000000e0,95,31,64,-2.923978e4,-4.461636e-1,13,4,9,1.052632e-2,-5.263158e-2,8.421053e-2
5400,54.0000,0.000000e0,95,31,64,-2.925491e4,-4.463945e-1,13,4,9,-1.052632e-2,2.105263e-2,3.157895e-2
5500,55.0000,0.000000e0,95,31,64,-2.926886e4,-4.466073e-1,13,4,9,-1.052632e-2,-1.052632e-2,1.052632e-1
5600,56.0000,0.000000e0,95,31,64,-2.928211e4,-4.468095e-1,13,4,9,-1.052632e-2,-1.052632e-2,6.315789e-2
5700,57.0000,0.000000e0,95,31,64,-2.929506e4,-4.470071e-1,13,4,9,1.052632e-2,1.052632e-2,8.421053e-2
5800,58.0000,0.000000e0,95,31,64,-2.930817e4,-4.472071e-1,13,4,9,-4.210526e-2,-1.052632e-2,7.368421e-2
5900,59.0000,0.000000e0,94,30,64,-2.932203e4,-4.474187e-1,13,4,9,1.063830e-2,1.063830e-2,4.255319e-2
6000,60.0000,0.000000e0,94,30,64,-2.933679e4,-4.476439e-1,13,4,9,-2.127660e-2,-3.191489e-2,7.446809e-2
# sweep_kappa=0.01 begin_step=6000 (index=2/6)
6600,66.0000,1.000000e-2,91,27,64,-2.943997e4,-4.492184e-1,14,4,10,0.000000e0,0.000000e0,0.000000e0
6700,67.0000,1.000000e-2,91,27,64,-2.945797e4,-4.494930e-1,14,4,10,1.098901e-2,-3.296703e-2,1.034529e-1
6800,68.0000,1.000000e-2,90,26,64,-2.947631e4,-4.497729e-1,14,4,10,-3.333333e-2,-2.222222e-2,7.777778e-2
6900,69.0000,1.000000e-2,88,24,64,-2.949705e4,-4.500893e-1,14,4,10,0.000000e0,0.000000e0,4.545455e-2
7000,70.0000,1.000000e-2,87,23,64,-2.951913e4,-4.504261e-1,14,4,10,-2.298851e-2,1.149425e-2,5.747126e-2
7100,71.0000,1.000000e-2,87,23,64,-2.953908e4,-4.507306e-1,14,4,10,0.000000e0,0.000000e0,1.082094e-1
7200,72.0000,1.000000e-2,87,23,64,-2.955670e4,-4.509994e-1,14,4,10,1.149425e-2,-1.149425e-2,4.597701e-2
7300,73.0000,1.000000e-2,86,22,64,-2.957304e4,-4.512488e-1,13,4,9,-1.162791e-2,0.000000e0,1.046512e-1
7400,74.0000,1.000000e-2,85,21,64,-2.958926e4,-4.514962e-1,13,4,9,-3.529412e-2,1.176471e-2,4.705882e-2
7500,75.0000,1.000000e-2,85,21,64,-2.960555e4,-4.517448e-1,13,4,9,0.000000e0,-1.176471e-2,8.235294e-2
# sweep_kappa=0.02 begin_step=7500 (index=3/6)
8100,81.0000,2.000000e-2,82,18,64,-2.968769e4,-4.529982e-1,13,3,10,0.000000e0,0.000000e0,0.000000e0
8200,82.0000,2.000000e-2,81,17,64,-2.970218e4,-4.532194e-1,13,3,10,-6.172840e-2,1.234568e-2,9.876543e-2
8300,83.0000,2.000000e-2,81,17,64,-2.971718e4,-4.534481e-1,13,3,10,-1.234568e-2,0.000000e0,1.234568e-2
8400,84.0000,2.000000e-2,80,16,64,-2.973176e4,-4.536706e-1,14,3,11,-1.250000e-2,-3.750000e-2,1.103553e-1
8500,85.0000,2.000000e-2,80,16,64,-2.974525e4,-4.538765e-1,14,3,11,-1.250000e-2,-2.500000e-2,3.750000e-2
8600,86.0000,2.000000e-2,80,16,64,-2.975688e4,-4.540540e-1,14,3,11,-1.250000e-2,-1.250000e-2,6.767767e-2
8700,87.0000,2.000000e-2,80,16,64,-2.976676e4,-4.542047e-1,14,3,11,3.750000e-2,-1.250000e-2,6.545085e-2
8800,88.0000,2.000000e-2,80,16,64,-2.977562e4,-4.543399e-1,14,3,11,-2.500000e-2,-1.250000e-2,1.125000e-1
8900,89.0000,2.000000e-2,80,16,64,-2.978392e4,-4.544666e-1,14,3,11,-1.250000e-2,1.250000e-2,5.000000e-2
9000,90.0000,2.000000e-2,80,16,64,-2.979199e4,-4.545897e-1,14,3,11,0.000000e0,1.250000e-2,6.250000e-2
# sweep_kappa=0.03 begin_step=9000 (index=4/6)
9600,96.0000,3.000000e-2,78,14,64,-2.983410e4,-4.552323e-1,14,3,11,0.000000e0,0.000000e0,0.000000e0
9700,97.0000,3.000000e-2,78,14,64,-2.984326e4,-4.553720e-1,14,3,11,-3.846154e-2,0.000000e0,3.846154e-2
9800,98.0000,3.000000e-2,78,14,64,-2.985149e4,-4.554976e-1,14,3,11,-1.282051e-2,2.564103e-2,3.846154e-2
9900,99.0000,3.000000e-2,78,14,64,-2.985944e4,-4.556189e-1,14,3,11,-2.564103e-2,2.564103e-2,7.692308e-2
10000,100.0000,3.000000e-2,77,13,64,-2.986751e4,-4.557421e-1,13,3,10,-2.597403e-2,-1.298701e-2,3.896104e-2
10100,101.0000,3.000000e-2,77,13,64,-2.987572e4,-4.558673e-1,13,3,10,1.298701e-2,1.298701e-2,5.194805e-2
10200,102.0000,3.000000e-2,77,13,64,-2.988357e4,-4.559872e-1,14,3,11,-1.298701e-2,-1.298701e-2,7.792208e-2
10300,103.0000,3.000000e-2,77,13,64,-2.989088e4,-4.560986e-1,14,3,11,-3.896104e-2,-2.597403e-2,5.732745e-2
10400,104.0000,3.000000e-2,77,13,64,-2.989782e4,-4.562045e-1,14,3,11,-2.597403e-2,0.000000e0,5.194805e-2
10500,105.0000,3.000000e-2,77,13,64,-2.990456e4,-4.563074e-1,14,3,11,-3.896104e-2,0.000000e0,6.493506e-2
# sweep_kappa=0.04 begin_step=10500 (index=5/6)
11100,111.0000,4.000000e-2,76,12,64,-2.992898e4,-4.566800e-1,16,3,13,0.000000e0,0.000000e0,0.000000e0
11200,112.0000,4.000000e-2,76,12,64,-2.993795e4,-4.568169e-1,16,3,13,-2.631579e-2,1.315789e-2,8.439755e-2
11300,113.0000,4.000000e-2,75,11,64,-2.994641e4,-4.569460e-1,16,3,13,-2.666667e-2,-2.666667e-2,4.552285e-2
11400,114.0000,4.000000e-2,75,11,64,-2.995530e4,-4.570816e-1,16,3,13,-1.333333e-2,0.000000e0,1.043790e-1
11500,115.0000,4.000000e-2,75,11,64,-2.996386e4,-4.572122e-1,16,3,13,-2.666667e-2,0.000000e0,5.333333e-2
11600,116.0000,4.000000e-2,75,11,64,-2.997099e4,-4.573211e-1,16,3,13,-6.666667e-2,0.000000e0,1.200000e-1
11700,117.0000,4.000000e-2,75,11,64,-2.997719e4,-4.574156e-1,16,3,13,-1.333333e-2,1.333333e-2,2.666667e-2
11800,118.0000,4.000000e-2,75,11,64,-2.998294e4,-4.575034e-1,16,3,13,0.000000e0,-1.333333e-2,4.000000e-2
11900,119.0000,4.000000e-2,75,11,64,-2.998851e4,-4.575883e-1,16,3,13,-1.333333e-2,1.333333e-2,5.333333e-2
12000,120.0000,4.000000e-2,75,11,64,-2.999401e4,-4.576722e-1,17,3,14,-2.666667e-2,0.000000e0,5.333333e-2
# sweep_kappa=0.049999997 begin_step=12000 (index=6/6)
12600,126.0000,5.000000e-2,75,11,64,-2.999481e4,-4.576845e-1,17,4,13,0.000000e0,0.000000e0,0.000000e0
12700,127.0000,5.000000e-2,75,11,64,-3.000105e4,-4.577797e-1,17,4,13,-1.333333e-2,0.000000e0,1.333333e-2
12800,128.0000,5.000000e-2,75,11,64,-3.000764e4,-4.578802e-1,17,4,13,-6.666667e-2,2.666667e-2,1.200000e-1
12900,129.0000,5.000000e-2,74,10,64,-3.001502e4,-4.579928e-1,17,4,13,0.000000e0,-2.702703e-2,5.405405e-2
13000,130.0000,5.000000e-2,74,10,64,-3.002251e4,-4.581072e-1,17,4,13,-2.702703e-2,-2.702703e-2,5.405405e-2
13100,131.0000,5.000000e-2,74,10,64,-3.002885e4,-4.582039e-1,17,4,13,-2.702703e-2,-1.351351e-2,4.054054e-2
13200,132.0000,5.000000e-2,74,10,64,-3.003432e4,-4.582874e-1,17,4,13,-2.702703e-2,0.000000e0,2.702703e-2
13300,133.0000,5.000000e-2,74,10,64,-3.003943e4,-4.583653e-1,17,4,13,-2.702703e-2,0.000000e0,5.405405e-2
13400,134.0000,5.000000e-2,74,10,64,-3.004441e4,-4.584414e-1,17,4,13,2.702703e-2,2.702703e-2,5.405405e-2
13500,135.0000,5.000000e-2,74,10,64,-3.004946e4,-4.585183e-1,17,4,13,-1.351351e-2,1.351351e-2,2.702703e-2
