# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.05 kappa_step=0.01 relax_steps=500 measure_steps=1000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=209 phi=0.020037625 B=0.020037625 seed=1234
# defects: mode=random count=100 radius=3 spacing=32 alpha_default=1 alpha_defect=-1
step,time,kappa,vortices,antivortices,net,energy,energy_density,pinned_v,pinned_av,pinned_net,mean_vx,mean_vy,mean_speed
# sweep_kappa=0 begin_step=0 (index=1/6)
600,6.0000,0.000000e0,337,128,209,-2.073876e4,-3.164484e-1,27,11,16,0.000000e0,0.000000e0,0.000000e0
700,7.0000,0.000000e0,311,102,209,-2.301675e4,-3.512077e-1,28,12,16,1.607717e-2,-2.572347e-2,3.415216e-1
800,8.0000,0.000000e0,297,88,209,-2.394004e4,-3.652960e-1,28,10,18,-1.683502e-2,-6.734007e-3,2.543764e-1
900,9.0000,0.000000e0,290,81,209,-2.448481e4,-3.736086e-1,28,9,19,0.000000e0,4.137931e-2,2.470926e-1
1000,10.0000,0.000000e0,281,72,209,-2.487768e4,-3.796033e-1,25,8,17,-3.558719e-3,7.117438e-3,2.137760e-1
1100,11.0000,0.000000e0,275,66,209,-2.518727e4,-3.843273e-1,28,8,20,-7.272727e-3,1.454545e-2,1.724153e-1
1200,12.0000,0.000000e0,266,57,209,-2.544248e4,-3.882215e-1,26,6,20,-3.759398e-2,-5.263158e-2,2.251861e-1
1300,13.0000,0.000000e0,260,51,209,-2.566439e4,-3.916075e-1,27,6,21,-3.076923e-2,-3.846154e-3,1.608786e-1
1400,14.0000,0.000000e0,253,44,209,-2.585999e4,-3.945921e-1,26,4,22,1.581028e-2,-7.905138e-3,1.646516e-1
1500,15.0000,0.000000e0,250,41,209,-2.602944e4,-3.971777e-1,26,4,22,-2.800000e-2,-2.400000e-2,1.626274e-1
# sweep_kappa=0.01 begin_step=1500 (index=2/6)
2100,21.0000,1.000000e-2,235,26,209,-2.669081e4,-4.072694e-1,29,3,26,0.000000e0,0.000000e0,0.000000e0
2200,22.0000,1.000000e-2,231,22,209,-2.677290e4,-4.085221e-1,28,3,25,-1.731602e-2,-2.164502e-2,1.255411e-1
2300,23.0000,1.000000e-2,228,19,209,-2.685578e4,-4.097867e-1,29,3,26,-2.192982e-2,-8.771930e-3,1.184211e-1
2400,24.0000,1.000000e-2,226,17,209,-2.693659e4,-4.110197e-1,31,3,28,-3.097345e-2,-4.424779e-3,1.515161e-1
2500,25.0000,1.000000e-2,223,14,209,-2.701009e4,-4.121412e-1,30,2,28,-4.484305e-3,-2.690583e-2,1.363866e-1
2600,26.0000,1.000000e-2,223,14,209,-2.707439e4,-4.131224e-1,30,2,28,-4.484305e-3,-1.345291e-2,6.278027e-2
2700,27.0000,1.000000e-2,222,13,209,-2.712926e4,-4.139596e-1,30,2,28,-4.054054e-2,-4.504505e-3,1.144784e-1
2800,28.0000,1.000000e-2,221,12,209,-2.717858e4,-4.147123e-1,30,2,28,-2.714932e-2,-2.714932e-2,1.059467e-1
2900,29.0000,1.000000e-2,220,11,209,-2.722511e4,-4.154222e-1,32,2,30,-1.818182e-2,-4.545455e-3,6.818182e-2
3000,30.0000,1.000000e-2,220,11,209,-2.726907e4,-4.160930e-1,32,2,30,-1.363636e-2,-1.363636e-2,6.740194e-2
# sweep_kappa=0.02 begin_step=3000 (index=3/6)
3600,36.0000,2.000000e-2,216,7,209,-2.746112e4,-4.190234e-1,32,2,30,0.000000e0,0.000000e0,0.000000e0
3700,37.0000,2.000000e-2,216,7,209,-2.748852e4,-4.194416e-1,32,2,30,-3.240741e-2,-1.851852e-2,6.018519e-2
3800,38.0000,2.000000e-2,215,6,209,-2.751480e4,-4.198425e-1,33,2,31,-1.395349e-2,4.651163e-3,5.581395e-2
