# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.05 kappa_step=0.01 relax_steps=500 measure_steps=1000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=209 phi=0.020037625 B=0.020037625 seed=1234
# defects: mode=random count=50 radius=3 spacing=32 alpha_default=1 alpha_defect=-0.2
step,time,kappa,vortices,antivortices,net,energy,energy_density,pinned_v,pinned_av,pinned_net,mean_vx,mean_vy,mean_speed
# sweep_kappa=0 begin_step=0 (index=1/6)
600,6.0000,0.000000e0,334,125,209,-2.173125e4,-3.315925e-1,14,6,8,0.000000e0,0.000000e0,0.000000e0
700,7.0000,0.000000e0,314,105,209,-2.406037e4,-3.671322e-1,16,6,10,-3.184713e-3,-1.910828e-2,3.133064e-1
800,8.0000,0.000000e0,304,95,209,-2.500025e4,-3.814736e-1,17,7,10,-3.289474e-3,1.315789e-2,2.622629e-1
900,9.0000,0.000000e0,297,88,209,-2.555906e4,-3.900003e-1,15,9,6,1.346801e-2,3.030303e-2,2.763336e-1
1000,10.0000,0.000000e0,285,76,209,-2.597005e4,-3.962716e-1,15,6,9,-1.052632e-2,-7.017544e-3,2.157378e-1
1100,11.0000,0.000000e0,273,64,209,-2.630530e4,-4.013870e-1,15,4,11,-2.197802e-2,7.326007e-3,1.958927e-1
1200,12.0000,0.000000e0,265,56,209,-2.658858e4,-4.057096e-1,15,4,11,-3.018868e-2,-3.773585e-2,1.905105e-1
1300,13.0000,0.000000e0,258,49,209,-2.682653e4,-4.093404e-1,15,4,11,-3.488372e-2,-7.751938e-3,1.466218e-1
1400,14.0000,0.000000e0,256,47,209,-2.702341e4,-4.123445e-1,15,4,11,7.812500e-3,-3.906250e-3,1.532916e-1
1500,15.0000,0.000000e0,253,44,209,-2.718626e4,-4.148295e-1,16,4,12,-2.371542e-2,-1.581028e-2,1.432515e-1
# sweep_kappa=0.01 begin_step=1500 (index=2/6)
2100,21.0000,1.000000e-2,235,26,209,-2.786131e4,-4.251299e-1,18,3,15,0.000000e0,0.000000e0,0.000000e0
2200,22.0000,1.000000e-2,234,25,209,-2.794658e4,-4.264310e-1,19,3,16,-2.564103e-2,-1.709402e-2,1.452991e-1
2300,23.0000,1.000000e-2,230,21,209,-2.803115e4,-4.277213e-1,19,3,16,-3.478261e-2,-2.608696e-2,1.166453e-1
2400,24.0000,1.000000e-2,226,17,209,-2.811407e4,-4.289867e-1,20,3,17,-5.309735e-2,0.000000e0,1.213018e-1
2500,25.0000,1.000000e-2,224,15,209,-2.818883e4,-4.301274e-1,19,2,17,-2.232143e-2,-3.571429e-2,1.331626e-1
2600,26.0000,1.000000e-2,224,15,209,-2.825234e4,-4.310965e-1,19,2,17,4.464286e-3,-4.464286e-3,8.035714e-2
2700,27.0000,1.000000e-2,224,15,209,-2.830625e4,-4.319191e-1,19,2,17,-2.232143e-2,-4.464286e-3,8.035714e-2
2800,28.0000,1.000000e-2,222,13,209,-2.835562e4,-4.326725e-1,19,1,18,-2.252252e-2,-9.009009e-3,1.189829e-1
2900,29.0000,1.000000e-2,221,12,209,-2.840454e4,-4.334188e-1,19,1,18,-2.714932e-2,-1.357466e-2,1.040724e-1
3000,30.0000,1.000000e-2,220,11,209,-2.845336e4,-4.341638e-1,19,1,18,-1.818182e-2,-9.090909e-3,8.181818e-2
# sweep_kappa=0.02 begin_step=3000 (index=3/6)
3600,36.0000,2.000000e-2,214,5,209,-2.866736e4,-4.374291e-1,20,1,19,0.000000e0,0.000000e0,0.000000e0
3700,37.0000,2.000000e-2,213,4,209,-2.869747e4,-4.378887e-1,20,1,19,-4.225352e-2,0.000000e0,7.042254e-2
3800,38.0000,2.000000e-2,213,4,209,-2.872592e4,-4.383227e-1,20,1,19,-3.755869e-2,-1.408451e-2,9.859155e-2
3900,39.0000,2.000000e-2,212,3,209,-2.875269e4,-4.387312e-1,21,1,20,-1.886792e-2,-9.433962e-3,6.327459e-2
4000,40.0000,2.000000e-2,212,3,209,-2.877773e4,-4.391133e-1,21,1,20,-4.716981e-3,-1.886792e-2,9.905660e-2
4100,41.0000,2.000000e-2,212,3,209,-2.880006e4,-4.394540e-1,22,1,21,0.000000e0,-1.886792e-2,4.716981e-2
4200,42.0000,2.000000e-2,212,3,209,-2.881955e4,-4.397514e-1,22,1,21,0.000000e0,-1.415094e-2,5.188679e-2
4300,43.0000,2.000000e-2,212,3,209,-2.883712e4,-4.400196e-1,22,1,21,-3.773585e-2,-1.886792e-2,9.433962e-2
4400,44.0000,2.000000e-2,212,3,209,-2.885334e4,-4.402670e-1,22,1,21,-3.773585e-2,-4.716981e-3,8.018868e-2
4500,45.0000,2.000000e-2,212,3,209,-2.886850e4,-4.404983e-1,22,1,21,-2.830189e-2,-4.716981e-3,5.188679e-2
# sweep_kappa=0.03 begin_step=4500 (index=4/6)
5100,51.0000,3.000000e-2,212,3,209,-2.892609e4,-4.413771e-1,23,1,22,0.000000e0,0.000000e0,0.000000e0
5200,52.0000,3.000000e-2,212,3,209,-2.893835e4,-4.415642e-1,23,1,22,-2.358491e-2,0.000000e0,5.188679e-2
5300,53.0000,3.000000e-2,212,3,209,-2.895052e4,-4.417498e-1,23,1,22,-1.886792e-2,-2.358491e-2,5.188679e-2
5400,54.0000,3.000000e-2,212,3,209,-2.896298e4,-4.419400e-1,23,1,22,-3.773585e-2,1.415094e-2,7.075472e-2
5500,55.0000,3.000000e-2,211,2,209,-2.897624e4,-4.421423e-1,23,1,22,-3.791469e-2,9.478673e-3,6.357447e-2
5600,56.0000,3.000000e-2,211,2,209,-2.899015e4,-4.423546e-1,23,1,22,-3.317536e-2,4.739336e-3,7.305314e-2
5700,57.0000,3.000000e-2,211,2,209,-2.900392e4,-4.425646e-1,23,1,22,0.000000e0,-9.478673e-3,5.687204e-2
5800,58.0000,3.000000e-2,210,1,209,-2.901783e4,-4.427769e-1,25,1,24,-2.857143e-2,-9.523810e-3,4.761905e-2
5900,59.0000,3.000000e-2,210,1,209,-2.903136e4,-4.429833e-1,26,1,25,-2.857143e-2,0.000000e0,3.809524e-2
6000,60.0000,3.000000e-2,210,1,209,-2.904311e4,-4.431627e-1,26,1,25,-1.428571e-2,4.761905e-3,5.714286e-2
# sweep_kappa=0.04 begin_step=6000 (index=5/6)
6600,66.0000,4.000000e-2,210,1,209,-2.907190e4,-4.436019e-1,27,1,26,0.000000e0,0.000000e0,0.000000e0
6700,67.0000,4.000000e-2,210,1,209,-2.907949e4,-4.437178e-1,27,1,26,-2.857143e-2,-9.523810e-3,5.714286e-2
6800,68.0000,4.000000e-2,210,1,209,-2.908673e4,-4.438283e-1,27,1,26,-2.380952e-2,9.523810e-3,4.285714e-2
6900,69.0000,4.000000e-2,210,1,209,-2.909361e4,-4.439332e-1,27,1,26,-2.857143e-2,0.000000e0,4.761905e-2
7000,70.0000,4.000000e-2,210,1,209,-2.910012e4,-4.440326e-1,27,1,26,-3.809524e-2,-4.761905e-3,6.190476e-2
7100,71.0000,4.000000e-2,210,1,209,-2.910630e4,-4.441269e-1,27,1,26,-2.380952e-2,-1.428571e-2,5.714286e-2
7200,72.0000,4.000000e-2,210,1,209,-2.911217e4,-4.442164e-1,27,1,26,-1.428571e-2,0.000000e0,2.380952e-2
7300,73.0000,4.000000e-2,210,1,209,-2.911776e4,-4.443018e-1,27,1,26,-1.904762e-2,-4.761905e-3,5.238095e-2
7400,74.0000,4.000000e-2,210,1,209,-2.912311e4,-4.443834e-1,27,1,26,-2.380952e-2,0.000000e0,3.333333e-2
7500,75.0000,4.000000e-2,210,1,209,-2.912824e4,-4.444617e-1,27,1,26,-9.523810e-3,4.761905e-3,4.006768e-2
# sweep_kappa=0.049999997 begin_step=7500 (index=6/6)
8100,81.0000,5.000000e-2,210,1,209,-2.913208e4,-4.445203e-1,27,1,26,0.000000e0,0.000000e0,0.000000e0
8200,82.0000,5.000000e-2,210,1,209,-2.913703e4,-4.445958e-1,27,1,26,-4.285714e-2,0.000000e0,5.238095e-2
8300,83.0000,5.000000e-2,210,1,209,-2.914185e4,-4.446693e-1,27,1,26,-4.285714e-2,-9.523810e-3,5.238095e-2
8400,84.0000,5.000000e-2,210,1,209,-2.914656e4,-4.447413e-1,27,1,26,-9.523810e-3,-4.761905e-3,5.238095e-2
8500,85.0000,5.000000e-2,210,1,209,-2.915120e4,-4.448120e-1,27,1,26,-5.238095e-2,-4.761905e-3,6.387721e-2
8600,86.0000,5.000000e-2,210,1,209,-2.915578e4,-4.448819e-1,27,1,26,-2.380952e-2,-4.761905e-3,4.761905e-2
8700,87.0000,5.000000e-2,210,1,209,-2.916036e4,-4.449518e-1,27,1,26,-1.428571e-2,1.904762e-2,4.959149e-2
8800,88.0000,5.000000e-2,210,1,209,-2.916497e4,-4.450221e-1,27,1,26,-1.428571e-2,4.761905e-3,3.809524e-2
8900,89.0000,5.000000e-2,210,1,209,-2.916962e4,-4.450930e-1,28,1,27,-1.428571e-2,-4.761905e-3,4.761905e-2
9000,90.0000,5.000000e-2,210,1,209,-2.917424e4,-4.451635e-1,28,1,27,-1.428571e-2,-1.428571e-2,3.530578e-2
