# mode=headless_kappa_sweep kappa_start=0 kappa_end=0.05 kappa_step=0.01 relax_steps=500 measure_steps=1000 sample_period=100
# nx=256 ny=256 dt=0.01 dx=1 flux_n=209 phi=0.020037625 B=0.020037625 seed=1234
# defects: mode=random count=0 radius=3 spacing=32 alpha_default=1 alpha_defect=-0.5
step,time,kappa,vortices,antivortices,net,energy,energy_density,pinned_v,pinned_av,pinned_net,mean_vx,mean_vy,mean_speed
# sweep_kappa=0 begin_step=0 (index=1/6)
600,6.0000,0.000000e0,334,125,209,-2.253582e4,-3.438694e-1,0,0,0,0.000000e0,0.000000e0,0.000000e0
700,7.0000,0.000000e0,317,108,209,-2.485439e4,-3.792479e-1,0,0,0,-2.208202e-2,-1.892744e-2,2.843393e-1
800,8.0000,0.000000e0,304,95,209,-2.578960e4,-3.935181e-1,0,0,0,-6.578947e-3,-1.315789e-2,2.562483e-1
900,9.0000,0.000000e0,297,88,209,-2.635412e4,-4.021319e-1,0,0,0,6.734007e-3,3.703704e-2,2.648379e-1
1000,10.0000,0.000000e0,286,77,209,-2.677478e4,-4.085507e-1,0,0,0,-1.048951e-2,-1.748252e-2,2.135352e-1
1100,11.0000,0.000000e0,279,70,209,-2.711413e4,-4.137287e-1,0,0,0,-2.150538e-2,1.075269e-2,1.693285e-1
1200,12.0000,0.000000e0,270,61,209,-2.739425e4,-4.180030e-1,0,0,0,-2.962963e-2,-4.074074e-2,2.181463e-1
1300,13.0000,0.000000e0,265,56,209,-2.763055e4,-4.216087e-1,0,0,0,-3.396226e-2,1.886792e-2,1.571957e-1
1400,14.0000,0.000000e0,260,51,209,-2.783159e4,-4.246763e-1,0,0,0,3.846154e-3,-3.846154e-3,1.502733e-1
1500,15.0000,0.000000e0,254,45,209,-2.800459e4,-4.273161e-1,0,0,0,-1.968504e-2,-2.362205e-2,1.331828e-1
# sweep_kappa=0.01 begin_step=1500 (index=2/6)
2100,21.0000,1.000000e-2,235,26,209,-2.872887e4,-4.383677e-1,0,0,0,0.000000e0,0.000000e0,0.000000e0
